year,video_count,keyword,source,video_count_lg1,ch_category,time
2007,0.0,_아이폰,t,,가전제품,2007-01-01
2008,0.0,_아이폰,t,0.0,가전제품,2008-01-01
2009,0.0,_아이폰,t,0.0,가전제품,2009-01-01
2010,0.0,_아이폰,t,0.0,가전제품,2010-01-01
2011,1.0,_아이폰,t,0.0,가전제품,2011-01-01
2012,0.0,_아이폰,t,1.0,가전제품,2012-01-01
2013,0.0,_아이폰,t,0.0,가전제품,2013-01-01
2014,0.0,_아이폰,t,0.0,가전제품,2014-01-01
2015,0.0,_아이폰,t,0.0,가전제품,2015-01-01
2016,0.0,_아이폰,t,0.0,가전제품,2016-01-01
2017,9.0,_아이폰,t,0.0,가전제품,2017-01-01
2018,65.0,_아이폰,t,9.0,가전제품,2018-01-01
2019,69.0,_아이폰,t,65.0,가전제품,2019-01-01
2020,62.0,_아이폰,t,69.0,가전제품,2020-01-01
2021,11.0,_아이폰,t,62.0,가전제품,2021-01-01
2007,0.0,_갤럭시,t,,가전제품,2007-01-01
2008,0.0,_갤럭시,t,0.0,가전제품,2008-01-01
2009,0.0,_갤럭시,t,0.0,가전제품,2009-01-01
2010,0.0,_갤럭시,t,0.0,가전제품,2010-01-01
2011,2.0,_갤럭시,t,0.0,가전제품,2011-01-01
2012,0.0,_갤럭시,t,2.0,가전제품,2012-01-01
2013,1.0,_갤럭시,t,0.0,가전제품,2013-01-01
2014,0.0,_갤럭시,t,1.0,가전제품,2014-01-01
2015,0.0,_갤럭시,t,0.0,가전제품,2015-01-01
2016,0.0,_갤럭시,t,0.0,가전제품,2016-01-01
2017,4.0,_갤럭시,t,0.0,가전제품,2017-01-01
2018,39.0,_갤럭시,t,4.0,가전제품,2018-01-01
2019,87.0,_갤럭시,t,39.0,가전제품,2019-01-01
2020,106.0,_갤럭시,t,87.0,가전제품,2020-01-01
2021,22.0,_갤럭시,t,106.0,가전제품,2021-01-01
2007,0.0,_컴퓨터,t,,가전제품,2007-01-01
2008,0.0,_컴퓨터,t,0.0,가전제품,2008-01-01
2009,0.0,_컴퓨터,t,0.0,가전제품,2009-01-01
2010,0.0,_컴퓨터,t,0.0,가전제품,2010-01-01
2011,0.0,_컴퓨터,t,0.0,가전제품,2011-01-01
2012,0.0,_컴퓨터,t,0.0,가전제품,2012-01-01
2013,0.0,_컴퓨터,t,0.0,가전제품,2013-01-01
2014,0.0,_컴퓨터,t,0.0,가전제품,2014-01-01
2015,0.0,_컴퓨터,t,0.0,가전제품,2015-01-01
2016,0.0,_컴퓨터,t,0.0,가전제품,2016-01-01
2017,0.0,_컴퓨터,t,0.0,가전제품,2017-01-01
2018,7.0,_컴퓨터,t,0.0,가전제품,2018-01-01
2019,40.0,_컴퓨터,t,7.0,가전제품,2019-01-01
2020,105.0,_컴퓨터,t,40.0,가전제품,2020-01-01
2021,27.0,_컴퓨터,t,105.0,가전제품,2021-01-01
2007,0.0,_쿠쿠,t,,가전제품,2007-01-01
2008,0.0,_쿠쿠,t,0.0,가전제품,2008-01-01
2009,0.0,_쿠쿠,t,0.0,가전제품,2009-01-01
2010,0.0,_쿠쿠,t,0.0,가전제품,2010-01-01
2011,0.0,_쿠쿠,t,0.0,가전제품,2011-01-01
2012,0.0,_쿠쿠,t,0.0,가전제품,2012-01-01
2013,0.0,_쿠쿠,t,0.0,가전제품,2013-01-01
2014,0.0,_쿠쿠,t,0.0,가전제품,2014-01-01
2015,0.0,_쿠쿠,t,0.0,가전제품,2015-01-01
2016,0.0,_쿠쿠,t,0.0,가전제품,2016-01-01
2017,0.0,_쿠쿠,t,0.0,가전제품,2017-01-01
2018,10.0,_쿠쿠,t,0.0,가전제품,2018-01-01
2019,42.0,_쿠쿠,t,10.0,가전제품,2019-01-01
2020,154.0,_쿠쿠,t,42.0,가전제품,2020-01-01
2021,8.0,_쿠쿠,t,154.0,가전제품,2021-01-01
2007,0.0,_공기청정기,t,,가전제품,2007-01-01
2008,0.0,_공기청정기,t,0.0,가전제품,2008-01-01
2009,0.0,_공기청정기,t,0.0,가전제품,2009-01-01
2010,0.0,_공기청정기,t,0.0,가전제품,2010-01-01
2011,0.0,_공기청정기,t,0.0,가전제품,2011-01-01
2012,0.0,_공기청정기,t,0.0,가전제품,2012-01-01
2013,0.0,_공기청정기,t,0.0,가전제품,2013-01-01
2014,1.0,_공기청정기,t,0.0,가전제품,2014-01-01
2015,0.0,_공기청정기,t,1.0,가전제품,2015-01-01
2016,1.0,_공기청정기,t,0.0,가전제품,2016-01-01
2017,2.0,_공기청정기,t,1.0,가전제품,2017-01-01
2018,17.0,_공기청정기,t,2.0,가전제품,2018-01-01
2019,45.0,_공기청정기,t,17.0,가전제품,2019-01-01
2020,74.0,_공기청정기,t,45.0,가전제품,2020-01-01
2021,13.0,_공기청정기,t,74.0,가전제품,2021-01-01
2007,0.0,_에어컨,t,,가전제품,2007-01-01
2008,0.0,_에어컨,t,0.0,가전제품,2008-01-01
2009,0.0,_에어컨,t,0.0,가전제품,2009-01-01
2010,0.0,_에어컨,t,0.0,가전제품,2010-01-01
2011,0.0,_에어컨,t,0.0,가전제품,2011-01-01
2012,0.0,_에어컨,t,0.0,가전제품,2012-01-01
2013,0.0,_에어컨,t,0.0,가전제품,2013-01-01
2014,0.0,_에어컨,t,0.0,가전제품,2014-01-01
2015,0.0,_에어컨,t,0.0,가전제품,2015-01-01
2016,6.0,_에어컨,t,0.0,가전제품,2016-01-01
2017,5.0,_에어컨,t,6.0,가전제품,2017-01-01
2018,18.0,_에어컨,t,5.0,가전제품,2018-01-01
2019,54.0,_에어컨,t,18.0,가전제품,2019-01-01
2020,78.0,_에어컨,t,54.0,가전제품,2020-01-01
2021,6.0,_에어컨,t,78.0,가전제품,2021-01-01
2007,0.0,_드론,t,,가전제품,2007-01-01
2008,0.0,_드론,t,0.0,가전제품,2008-01-01
2009,0.0,_드론,t,0.0,가전제품,2009-01-01
2010,0.0,_드론,t,0.0,가전제품,2010-01-01
2011,0.0,_드론,t,0.0,가전제품,2011-01-01
2012,0.0,_드론,t,0.0,가전제품,2012-01-01
2013,0.0,_드론,t,0.0,가전제품,2013-01-01
2014,0.0,_드론,t,0.0,가전제품,2014-01-01
2015,0.0,_드론,t,0.0,가전제품,2015-01-01
2016,0.0,_드론,t,0.0,가전제품,2016-01-01
2017,64.0,_드론,t,0.0,가전제품,2017-01-01
2018,47.0,_드론,t,64.0,가전제품,2018-01-01
2019,3.0,_드론,t,47.0,가전제품,2019-01-01
2020,3.0,_드론,t,3.0,가전제품,2020-01-01
2021,0.0,_드론,t,3.0,가전제품,2021-01-01
2007,0.0,_세탁기,t,,가전제품,2007-01-01
2008,0.0,_세탁기,t,0.0,가전제품,2008-01-01
2009,0.0,_세탁기,t,0.0,가전제품,2009-01-01
2010,0.0,_세탁기,t,0.0,가전제품,2010-01-01
2011,0.0,_세탁기,t,0.0,가전제품,2011-01-01
2012,0.0,_세탁기,t,0.0,가전제품,2012-01-01
2013,1.0,_세탁기,t,0.0,가전제품,2013-01-01
2014,0.0,_세탁기,t,1.0,가전제품,2014-01-01
2015,0.0,_세탁기,t,0.0,가전제품,2015-01-01
2016,0.0,_세탁기,t,0.0,가전제품,2016-01-01
2017,1.0,_세탁기,t,0.0,가전제품,2017-01-01
2018,73.0,_세탁기,t,1.0,가전제품,2018-01-01
2019,58.0,_세탁기,t,73.0,가전제품,2019-01-01
2020,31.0,_세탁기,t,58.0,가전제품,2020-01-01
2021,5.0,_세탁기,t,31.0,가전제품,2021-01-01
2007,0.0,_건조기,t,,가전제품,2007-01-01
2008,0.0,_건조기,t,0.0,가전제품,2008-01-01
2009,0.0,_건조기,t,0.0,가전제품,2009-01-01
2010,0.0,_건조기,t,0.0,가전제품,2010-01-01
2011,0.0,_건조기,t,0.0,가전제품,2011-01-01
2012,0.0,_건조기,t,0.0,가전제품,2012-01-01
2013,0.0,_건조기,t,0.0,가전제품,2013-01-01
2014,1.0,_건조기,t,0.0,가전제품,2014-01-01
2015,3.0,_건조기,t,1.0,가전제품,2015-01-01
2016,0.0,_건조기,t,3.0,가전제품,2016-01-01
2017,2.0,_건조기,t,0.0,가전제품,2017-01-01
2018,22.0,_건조기,t,2.0,가전제품,2018-01-01
2019,56.0,_건조기,t,22.0,가전제품,2019-01-01
2020,49.0,_건조기,t,56.0,가전제품,2020-01-01
2021,6.0,_건조기,t,49.0,가전제품,2021-01-01
2007,0.0,_정수기,t,,가전제품,2007-01-01
2008,0.0,_정수기,t,0.0,가전제품,2008-01-01
2009,0.0,_정수기,t,0.0,가전제품,2009-01-01
2010,0.0,_정수기,t,0.0,가전제품,2010-01-01
2011,0.0,_정수기,t,0.0,가전제품,2011-01-01
2012,0.0,_정수기,t,0.0,가전제품,2012-01-01
2013,0.0,_정수기,t,0.0,가전제품,2013-01-01
2014,5.0,_정수기,t,0.0,가전제품,2014-01-01
2015,2.0,_정수기,t,5.0,가전제품,2015-01-01
2016,2.0,_정수기,t,2.0,가전제품,2016-01-01
2017,1.0,_정수기,t,2.0,가전제품,2017-01-01
2018,13.0,_정수기,t,1.0,가전제품,2018-01-01
2019,32.0,_정수기,t,13.0,가전제품,2019-01-01
2020,60.0,_정수기,t,32.0,가전제품,2020-01-01
2021,9.0,_정수기,t,60.0,가전제품,2021-01-01
2007,0.0,_애플,t,,가전제품,2007-01-01
2008,0.0,_애플,t,0.0,가전제품,2008-01-01
2009,0.0,_애플,t,0.0,가전제품,2009-01-01
2010,0.0,_애플,t,0.0,가전제품,2010-01-01
2011,0.0,_애플,t,0.0,가전제품,2011-01-01
2012,0.0,_애플,t,0.0,가전제품,2012-01-01
2013,0.0,_애플,t,0.0,가전제품,2013-01-01
2014,0.0,_애플,t,0.0,가전제품,2014-01-01
2015,0.0,_애플,t,0.0,가전제품,2015-01-01
2016,1.0,_애플,t,0.0,가전제품,2016-01-01
2017,2.0,_애플,t,1.0,가전제품,2017-01-01
2018,24.0,_애플,t,2.0,가전제품,2018-01-01
2019,32.0,_애플,t,24.0,가전제품,2019-01-01
2020,38.0,_애플,t,32.0,가전제품,2020-01-01
2021,9.0,_애플,t,38.0,가전제품,2021-01-01
2007,0.0,_이어폰,t,,가전제품,2007-01-01
2008,0.0,_이어폰,t,0.0,가전제품,2008-01-01
2009,0.0,_이어폰,t,0.0,가전제품,2009-01-01
2010,0.0,_이어폰,t,0.0,가전제품,2010-01-01
2011,0.0,_이어폰,t,0.0,가전제품,2011-01-01
2012,0.0,_이어폰,t,0.0,가전제품,2012-01-01
2013,0.0,_이어폰,t,0.0,가전제품,2013-01-01
2014,0.0,_이어폰,t,0.0,가전제품,2014-01-01
2015,0.0,_이어폰,t,0.0,가전제품,2015-01-01
2016,0.0,_이어폰,t,0.0,가전제품,2016-01-01
2017,1.0,_이어폰,t,0.0,가전제품,2017-01-01
2018,5.0,_이어폰,t,1.0,가전제품,2018-01-01
2019,38.0,_이어폰,t,5.0,가전제품,2019-01-01
2020,40.0,_이어폰,t,38.0,가전제품,2020-01-01
2021,17.0,_이어폰,t,40.0,가전제품,2021-01-01
2007,0.0,_냉장고,t,,가전제품,2007-01-01
2008,0.0,_냉장고,t,0.0,가전제품,2008-01-01
2009,0.0,_냉장고,t,0.0,가전제품,2009-01-01
2010,0.0,_냉장고,t,0.0,가전제품,2010-01-01
2011,0.0,_냉장고,t,0.0,가전제품,2011-01-01
2012,0.0,_냉장고,t,0.0,가전제품,2012-01-01
2013,0.0,_냉장고,t,0.0,가전제품,2013-01-01
2014,2.0,_냉장고,t,0.0,가전제품,2014-01-01
2015,2.0,_냉장고,t,2.0,가전제품,2015-01-01
2016,1.0,_냉장고,t,2.0,가전제품,2016-01-01
2017,32.0,_냉장고,t,1.0,가전제품,2017-01-01
2018,15.0,_냉장고,t,32.0,가전제품,2018-01-01
2019,32.0,_냉장고,t,15.0,가전제품,2019-01-01
2020,37.0,_냉장고,t,32.0,가전제품,2020-01-01
2021,7.0,_냉장고,t,37.0,가전제품,2021-01-01
2007,0.0,_렌탈,t,,가전제품,2007-01-01
2008,0.0,_렌탈,t,0.0,가전제품,2008-01-01
2009,0.0,_렌탈,t,0.0,가전제품,2009-01-01
2010,0.0,_렌탈,t,0.0,가전제품,2010-01-01
2011,0.0,_렌탈,t,0.0,가전제품,2011-01-01
2012,0.0,_렌탈,t,0.0,가전제품,2012-01-01
2013,0.0,_렌탈,t,0.0,가전제품,2013-01-01
2014,0.0,_렌탈,t,0.0,가전제품,2014-01-01
2015,0.0,_렌탈,t,0.0,가전제품,2015-01-01
2016,0.0,_렌탈,t,0.0,가전제품,2016-01-01
2017,0.0,_렌탈,t,0.0,가전제품,2017-01-01
2018,0.0,_렌탈,t,0.0,가전제품,2018-01-01
2019,18.0,_렌탈,t,0.0,가전제품,2019-01-01
2020,46.0,_렌탈,t,18.0,가전제품,2020-01-01
2021,5.0,_렌탈,t,46.0,가전제품,2021-01-01
2007,0.0,_노트북,t,,가전제품,2007-01-01
2008,0.0,_노트북,t,0.0,가전제품,2008-01-01
2009,0.0,_노트북,t,0.0,가전제품,2009-01-01
2010,0.0,_노트북,t,0.0,가전제품,2010-01-01
2011,0.0,_노트북,t,0.0,가전제품,2011-01-01
2012,0.0,_노트북,t,0.0,가전제품,2012-01-01
2013,0.0,_노트북,t,0.0,가전제품,2013-01-01
2014,0.0,_노트북,t,0.0,가전제품,2014-01-01
2015,0.0,_노트북,t,0.0,가전제품,2015-01-01
2016,0.0,_노트북,t,0.0,가전제품,2016-01-01
2017,0.0,_노트북,t,0.0,가전제품,2017-01-01
2018,8.0,_노트북,t,0.0,가전제품,2018-01-01
2019,20.0,_노트북,t,8.0,가전제품,2019-01-01
2020,34.0,_노트북,t,20.0,가전제품,2020-01-01
2021,11.0,_노트북,t,34.0,가전제품,2021-01-01
2007,0.0,_스피커,t,,가전제품,2007-01-01
2008,0.0,_스피커,t,0.0,가전제품,2008-01-01
2009,0.0,_스피커,t,0.0,가전제품,2009-01-01
2010,0.0,_스피커,t,0.0,가전제품,2010-01-01
2011,0.0,_스피커,t,0.0,가전제품,2011-01-01
2012,0.0,_스피커,t,0.0,가전제품,2012-01-01
2013,0.0,_스피커,t,0.0,가전제품,2013-01-01
2014,0.0,_스피커,t,0.0,가전제품,2014-01-01
2015,0.0,_스피커,t,0.0,가전제품,2015-01-01
2016,1.0,_스피커,t,0.0,가전제품,2016-01-01
2017,0.0,_스피커,t,1.0,가전제품,2017-01-01
2018,10.0,_스피커,t,0.0,가전제품,2018-01-01
2019,22.0,_스피커,t,10.0,가전제품,2019-01-01
2020,22.0,_스피커,t,22.0,가전제품,2020-01-01
2021,7.0,_스피커,t,22.0,가전제품,2021-01-01
2007,0.0,_식기세척기,t,,가전제품,2007-01-01
2008,0.0,_식기세척기,t,0.0,가전제품,2008-01-01
2009,0.0,_식기세척기,t,0.0,가전제품,2009-01-01
2010,0.0,_식기세척기,t,0.0,가전제품,2010-01-01
2011,0.0,_식기세척기,t,0.0,가전제품,2011-01-01
2012,0.0,_식기세척기,t,0.0,가전제품,2012-01-01
2013,0.0,_식기세척기,t,0.0,가전제품,2013-01-01
2014,0.0,_식기세척기,t,0.0,가전제품,2014-01-01
2015,0.0,_식기세척기,t,0.0,가전제품,2015-01-01
2016,1.0,_식기세척기,t,0.0,가전제품,2016-01-01
2017,4.0,_식기세척기,t,1.0,가전제품,2017-01-01
2018,2.0,_식기세척기,t,4.0,가전제품,2018-01-01
2019,18.0,_식기세척기,t,2.0,가전제품,2019-01-01
2020,33.0,_식기세척기,t,18.0,가전제품,2020-01-01
2021,5.0,_식기세척기,t,33.0,가전제품,2021-01-01
2007,0.0,_스타일러,t,,가전제품,2007-01-01
2008,0.0,_스타일러,t,0.0,가전제품,2008-01-01
2009,0.0,_스타일러,t,0.0,가전제품,2009-01-01
2010,0.0,_스타일러,t,0.0,가전제품,2010-01-01
2011,0.0,_스타일러,t,0.0,가전제품,2011-01-01
2012,0.0,_스타일러,t,0.0,가전제품,2012-01-01
2013,0.0,_스타일러,t,0.0,가전제품,2013-01-01
2014,0.0,_스타일러,t,0.0,가전제품,2014-01-01
2015,0.0,_스타일러,t,0.0,가전제품,2015-01-01
2016,4.0,_스타일러,t,0.0,가전제품,2016-01-01
2017,0.0,_스타일러,t,4.0,가전제품,2017-01-01
2018,8.0,_스타일러,t,0.0,가전제품,2018-01-01
2019,16.0,_스타일러,t,8.0,가전제품,2019-01-01
2020,19.0,_스타일러,t,16.0,가전제품,2020-01-01
2021,0.0,_스타일러,t,19.0,가전제품,2021-01-01
2007,0.0,_모니터,t,,가전제품,2007-01-01
2008,0.0,_모니터,t,0.0,가전제품,2008-01-01
2009,0.0,_모니터,t,0.0,가전제품,2009-01-01
2010,0.0,_모니터,t,0.0,가전제품,2010-01-01
2011,0.0,_모니터,t,0.0,가전제품,2011-01-01
2012,0.0,_모니터,t,0.0,가전제품,2012-01-01
2013,0.0,_모니터,t,0.0,가전제품,2013-01-01
2014,0.0,_모니터,t,0.0,가전제품,2014-01-01
2015,0.0,_모니터,t,0.0,가전제품,2015-01-01
2016,0.0,_모니터,t,0.0,가전제품,2016-01-01
2017,0.0,_모니터,t,0.0,가전제품,2017-01-01
2018,6.0,_모니터,t,0.0,가전제품,2018-01-01
2019,15.0,_모니터,t,6.0,가전제품,2019-01-01
2020,26.0,_모니터,t,15.0,가전제품,2020-01-01
2021,2.0,_모니터,t,26.0,가전제품,2021-01-01
2007,0.0,_운동,t,,건강,2007-01-01
2008,0.0,_운동,t,0.0,건강,2008-01-01
2009,0.0,_운동,t,0.0,건강,2009-01-01
2010,0.0,_운동,t,0.0,건강,2010-01-01
2011,0.0,_운동,t,0.0,건강,2011-01-01
2012,0.0,_운동,t,0.0,건강,2012-01-01
2013,0.0,_운동,t,0.0,건강,2013-01-01
2014,22.0,_운동,t,0.0,건강,2014-01-01
2015,89.0,_운동,t,22.0,건강,2015-01-01
2016,104.0,_운동,t,89.0,건강,2016-01-01
2017,55.0,_운동,t,104.0,건강,2017-01-01
2018,143.0,_운동,t,55.0,건강,2018-01-01
2019,260.0,_운동,t,143.0,건강,2019-01-01
2020,603.0,_운동,t,260.0,건강,2020-01-01
2021,119.0,_운동,t,603.0,건강,2021-01-01
2007,0.0,_효능,t,,건강,2007-01-01
2008,0.0,_효능,t,0.0,건강,2008-01-01
2009,0.0,_효능,t,0.0,건강,2009-01-01
2010,0.0,_효능,t,0.0,건강,2010-01-01
2011,0.0,_효능,t,0.0,건강,2011-01-01
2012,0.0,_효능,t,0.0,건강,2012-01-01
2013,0.0,_효능,t,0.0,건강,2013-01-01
2014,0.0,_효능,t,0.0,건강,2014-01-01
2015,2.0,_효능,t,0.0,건강,2015-01-01
2016,5.0,_효능,t,2.0,건강,2016-01-01
2017,19.0,_효능,t,5.0,건강,2017-01-01
2018,176.0,_효능,t,19.0,건강,2018-01-01
2019,328.0,_효능,t,176.0,건강,2019-01-01
2020,487.0,_효능,t,328.0,건강,2020-01-01
2021,63.0,_효능,t,487.0,건강,2021-01-01
2007,0.0,_치료,t,,건강,2007-01-01
2008,0.0,_치료,t,0.0,건강,2008-01-01
2009,0.0,_치료,t,0.0,건강,2009-01-01
2010,0.0,_치료,t,0.0,건강,2010-01-01
2011,0.0,_치료,t,0.0,건강,2011-01-01
2012,0.0,_치료,t,0.0,건강,2012-01-01
2013,14.0,_치료,t,0.0,건강,2013-01-01
2014,17.0,_치료,t,14.0,건강,2014-01-01
2015,8.0,_치료,t,17.0,건강,2015-01-01
2016,31.0,_치료,t,8.0,건강,2016-01-01
2017,38.0,_치료,t,31.0,건강,2017-01-01
2018,126.0,_치료,t,38.0,건강,2018-01-01
2019,395.0,_치료,t,126.0,건강,2019-01-01
2020,492.0,_치료,t,395.0,건강,2020-01-01
2021,122.0,_치료,t,492.0,건강,2021-01-01
2007,0.0,_비타민,t,,건강,2007-01-01
2008,0.0,_비타민,t,0.0,건강,2008-01-01
2009,0.0,_비타민,t,0.0,건강,2009-01-01
2010,0.0,_비타민,t,0.0,건강,2010-01-01
2011,0.0,_비타민,t,0.0,건강,2011-01-01
2012,0.0,_비타민,t,0.0,건강,2012-01-01
2013,0.0,_비타민,t,0.0,건강,2013-01-01
2014,0.0,_비타민,t,0.0,건강,2014-01-01
2015,0.0,_비타민,t,0.0,건강,2015-01-01
2016,7.0,_비타민,t,0.0,건강,2016-01-01
2017,9.0,_비타민,t,7.0,건강,2017-01-01
2018,19.0,_비타민,t,9.0,건강,2018-01-01
2019,201.0,_비타민,t,19.0,건강,2019-01-01
2020,337.0,_비타민,t,201.0,건강,2020-01-01
2021,56.0,_비타민,t,337.0,건강,2021-01-01
2007,0.0,_다이어트,t,,건강,2007-01-01
2008,0.0,_다이어트,t,0.0,건강,2008-01-01
2009,0.0,_다이어트,t,0.0,건강,2009-01-01
2010,0.0,_다이어트,t,0.0,건강,2010-01-01
2011,0.0,_다이어트,t,0.0,건강,2011-01-01
2012,0.0,_다이어트,t,0.0,건강,2012-01-01
2013,0.0,_다이어트,t,0.0,건강,2013-01-01
2014,3.0,_다이어트,t,0.0,건강,2014-01-01
2015,125.0,_다이어트,t,3.0,건강,2015-01-01
2016,97.0,_다이어트,t,125.0,건강,2016-01-01
2017,25.0,_다이어트,t,97.0,건강,2017-01-01
2018,99.0,_다이어트,t,25.0,건강,2018-01-01
2019,130.0,_다이어트,t,99.0,건강,2019-01-01
2020,138.0,_다이어트,t,130.0,건강,2020-01-01
2021,29.0,_다이어트,t,138.0,건강,2021-01-01
2007,0.0,_병원,t,,건강,2007-01-01
2008,0.0,_병원,t,0.0,건강,2008-01-01
2009,0.0,_병원,t,0.0,건강,2009-01-01
2010,0.0,_병원,t,0.0,건강,2010-01-01
2011,0.0,_병원,t,0.0,건강,2011-01-01
2012,0.0,_병원,t,0.0,건강,2012-01-01
2013,0.0,_병원,t,0.0,건강,2013-01-01
2014,7.0,_병원,t,0.0,건강,2014-01-01
2015,3.0,_병원,t,7.0,건강,2015-01-01
2016,6.0,_병원,t,3.0,건강,2016-01-01
2017,10.0,_병원,t,6.0,건강,2017-01-01
2018,38.0,_병원,t,10.0,건강,2018-01-01
2019,162.0,_병원,t,38.0,건강,2019-01-01
2020,311.0,_병원,t,162.0,건강,2020-01-01
2021,109.0,_병원,t,311.0,건강,2021-01-01
2007,0.0,_음식,t,,건강,2007-01-01
2008,0.0,_음식,t,0.0,건강,2008-01-01
2009,0.0,_음식,t,0.0,건강,2009-01-01
2010,0.0,_음식,t,0.0,건강,2010-01-01
2011,0.0,_음식,t,0.0,건강,2011-01-01
2012,0.0,_음식,t,0.0,건강,2012-01-01
2013,0.0,_음식,t,0.0,건강,2013-01-01
2014,0.0,_음식,t,0.0,건강,2014-01-01
2015,6.0,_음식,t,0.0,건강,2015-01-01
2016,9.0,_음식,t,6.0,건강,2016-01-01
2017,15.0,_음식,t,9.0,건강,2017-01-01
2018,65.0,_음식,t,15.0,건강,2018-01-01
2019,114.0,_음식,t,65.0,건강,2019-01-01
2020,253.0,_음식,t,114.0,건강,2020-01-01
2021,67.0,_음식,t,253.0,건강,2021-01-01
2007,0.0,_당뇨,t,,건강,2007-01-01
2008,0.0,_당뇨,t,0.0,건강,2008-01-01
2009,0.0,_당뇨,t,0.0,건강,2009-01-01
2010,0.0,_당뇨,t,0.0,건강,2010-01-01
2011,0.0,_당뇨,t,0.0,건강,2011-01-01
2012,0.0,_당뇨,t,0.0,건강,2012-01-01
2013,2.0,_당뇨,t,0.0,건강,2013-01-01
2014,2.0,_당뇨,t,2.0,건강,2014-01-01
2015,3.0,_당뇨,t,2.0,건강,2015-01-01
2016,3.0,_당뇨,t,3.0,건강,2016-01-01
2017,8.0,_당뇨,t,3.0,건강,2017-01-01
2018,44.0,_당뇨,t,8.0,건강,2018-01-01
2019,109.0,_당뇨,t,44.0,건강,2019-01-01
2020,341.0,_당뇨,t,109.0,건강,2020-01-01
2021,91.0,_당뇨,t,341.0,건강,2021-01-01
2007,0.0,_예방,t,,건강,2007-01-01
2008,0.0,_예방,t,0.0,건강,2008-01-01
2009,0.0,_예방,t,0.0,건강,2009-01-01
2010,0.0,_예방,t,0.0,건강,2010-01-01
2011,0.0,_예방,t,0.0,건강,2011-01-01
2012,0.0,_예방,t,0.0,건강,2012-01-01
2013,2.0,_예방,t,0.0,건강,2013-01-01
2014,4.0,_예방,t,2.0,건강,2014-01-01
2015,9.0,_예방,t,4.0,건강,2015-01-01
2016,10.0,_예방,t,9.0,건강,2016-01-01
2017,7.0,_예방,t,10.0,건강,2017-01-01
2018,48.0,_예방,t,7.0,건강,2018-01-01
2019,186.0,_예방,t,48.0,건강,2019-01-01
2020,278.0,_예방,t,186.0,건강,2020-01-01
2021,58.0,_예방,t,278.0,건강,2021-01-01
2007,0.0,_웃음,t,,건강,2007-01-01
2008,0.0,_웃음,t,0.0,건강,2008-01-01
2009,0.0,_웃음,t,0.0,건강,2009-01-01
2010,0.0,_웃음,t,0.0,건강,2010-01-01
2011,0.0,_웃음,t,0.0,건강,2011-01-01
2012,0.0,_웃음,t,0.0,건강,2012-01-01
2013,0.0,_웃음,t,0.0,건강,2013-01-01
2014,0.0,_웃음,t,0.0,건강,2014-01-01
2015,1.0,_웃음,t,0.0,건강,2015-01-01
2016,22.0,_웃음,t,1.0,건강,2016-01-01
2017,9.0,_웃음,t,22.0,건강,2017-01-01
2018,89.0,_웃음,t,9.0,건강,2018-01-01
2019,142.0,_웃음,t,89.0,건강,2019-01-01
2020,137.0,_웃음,t,142.0,건강,2020-01-01
2021,23.0,_웃음,t,137.0,건강,2021-01-01
2007,0.0,_부작용,t,,건강,2007-01-01
2008,0.0,_부작용,t,0.0,건강,2008-01-01
2009,0.0,_부작용,t,0.0,건강,2009-01-01
2010,0.0,_부작용,t,0.0,건강,2010-01-01
2011,0.0,_부작용,t,0.0,건강,2011-01-01
2012,0.0,_부작용,t,0.0,건강,2012-01-01
2013,0.0,_부작용,t,0.0,건강,2013-01-01
2014,2.0,_부작용,t,0.0,건강,2014-01-01
2015,2.0,_부작용,t,2.0,건강,2015-01-01
2016,3.0,_부작용,t,2.0,건강,2016-01-01
2017,1.0,_부작용,t,3.0,건강,2017-01-01
2018,57.0,_부작용,t,1.0,건강,2018-01-01
2019,163.0,_부작용,t,57.0,건강,2019-01-01
2020,141.0,_부작용,t,163.0,건강,2020-01-01
2021,49.0,_부작용,t,141.0,건강,2021-01-01
2007,0.0,_수술,t,,건강,2007-01-01
2008,0.0,_수술,t,0.0,건강,2008-01-01
2009,0.0,_수술,t,0.0,건강,2009-01-01
2010,0.0,_수술,t,0.0,건강,2010-01-01
2011,0.0,_수술,t,0.0,건강,2011-01-01
2012,1.0,_수술,t,0.0,건강,2012-01-01
2013,7.0,_수술,t,1.0,건강,2013-01-01
2014,13.0,_수술,t,7.0,건강,2014-01-01
2015,3.0,_수술,t,13.0,건강,2015-01-01
2016,4.0,_수술,t,3.0,건강,2016-01-01
2017,2.0,_수술,t,4.0,건강,2017-01-01
2018,58.0,_수술,t,2.0,건강,2018-01-01
2019,105.0,_수술,t,58.0,건강,2019-01-01
2020,121.0,_수술,t,105.0,건강,2020-01-01
2021,48.0,_수술,t,121.0,건강,2021-01-01
2007,0.0,_힐링,t,,건강,2007-01-01
2008,0.0,_힐링,t,0.0,건강,2008-01-01
2009,0.0,_힐링,t,0.0,건강,2009-01-01
2010,0.0,_힐링,t,0.0,건강,2010-01-01
2011,0.0,_힐링,t,0.0,건강,2011-01-01
2012,0.0,_힐링,t,0.0,건강,2012-01-01
2013,0.0,_힐링,t,0.0,건강,2013-01-01
2014,0.0,_힐링,t,0.0,건강,2014-01-01
2015,0.0,_힐링,t,0.0,건강,2015-01-01
2016,3.0,_힐링,t,0.0,건강,2016-01-01
